ensembl_gene_id,ymin,ymax,range,y0,y1,y120,t_max,type,tpm_level,cluster,subcluster,cluster_name
ENSDARG00000094370,0.0,126.992832,126.992832,9.434038,28.204852,0.0,3.0,maternal,medium,1.0,3.0,TU pre-ZGA
ENSDARG00000094374,0.0,0.0948754,0.0948754,0.0,0.0,0.0475444,4.3,zygotic,low,,,
ENSDARG00000094377,0.0,3.044052,3.044052,0.1740276,0.4437862,3.044052,120.0,maternal,low,4.0,1.0,SU post-ZGA
ENSDARG00000094380,2.3126578,15.1511552,12.8384974,2.3126578,3.0951340000000003,4.0326562,3.0,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000094385,0.0,0.249392,0.249392,0.0,0.0,0.0,4.3,zygotic,low,,,
ENSDARG00000094386,0.0,2.9479456,2.9479456,0.0,0.0,2.9479456,120.0,zygotic,low,4.0,4.0,SU post-ZGA
ENSDARG00000094387,0.0,36.4781422,36.4781422,0.0,0.0,1.00336,4.3,zygotic,medium,2.0,0.0,TU post-ZGA
ENSDARG00000094388,8.447354,94.94124,86.493886,8.447354,17.588540000000002,17.12056,8.0,maternal,medium,2.0,4.0,TU post-ZGA
ENSDARG00000094389,0.0,0.0501473999999999,0.0501473999999999,0.0,0.0,0.0,72.0,zygotic,low,,,
ENSDARG00000094392,0.0229724,54.507398,54.4844256,29.357468,33.67286800000001,0.0502056,2.25,maternal,medium,0.0,3.0,SD
ENSDARG00000094399,0.0,0.337488,0.337488,0.0,0.0,0.0,96.0,zygotic,low,,,
ENSDARG00000094400,0.0,4.602024,4.602024,0.0,0.0,1.351858,5.25,zygotic,low,2.0,0.0,TU post-ZGA
ENSDARG00000094403,0.0,2.424574,2.424574,0.2003056,1.3784188,0.2007779999999999,4.3,maternal,low,1.0,2.0,TU pre-ZGA
ENSDARG00000094408,0.0,3.32695,3.32695,0.0,0.3685558,1.3382295999999998,5.25,maternal,low,2.0,3.0,TU post-ZGA
ENSDARG00000094414,0.0,2.9873318,2.9873318,0.0,0.0,2.9873318,120.0,zygotic,low,4.0,4.0,SU post-ZGA
ENSDARG00000094415,0.0,0.171361,0.171361,0.0,0.0192058,0.0498724,30.0,maternal,low,,,
ENSDARG00000094417,0.0,3.4089599999999995,3.4089599999999995,0.7565728,2.4911278,1.4778798,72.0,maternal,low,4.0,1.0,SU post-ZGA
ENSDARG00000094418,0.0,0.0826316,0.0826316,0.0,0.0,0.0,19.0,zygotic,low,,,
ENSDARG00000094422,0.0,27.5495522,27.5495522,0.0,0.0,27.5495522,120.0,zygotic,medium,4.0,2.0,SU post-ZGA
ENSDARG00000094425,0.0,0.3647555999999999,0.3647555999999999,0.0,0.0,0.0,8.0,zygotic,low,,,
ENSDARG00000094426,0.0,83.739488,83.739488,0.0,0.0,13.314092000000002,36.0,zygotic,medium,3.0,3.0,SU ZGA
ENSDARG00000094427,0.0,6.224272000000001,6.224272000000001,0.0,1.1969196,0.923323,6.0,maternal,low,2.0,1.0,TU post-ZGA
ENSDARG00000094428,0.0,2.6355296,2.6355296,0.0,0.0,1.1778322,36.0,zygotic,low,3.0,4.0,SU ZGA
ENSDARG00000094433,0.0,1.2869302,1.2869302,0.0,0.073063,0.2058652,96.0,maternal,low,4.0,4.0,SU post-ZGA
ENSDARG00000094438,0.0,0.1141896,0.1141896,0.0,0.0,0.1141896,120.0,zygotic,low,,,
ENSDARG00000094441,1.017338,7.859363999999999,6.842025999999999,1.3490318,1.609594,4.85187,2.25,maternal,low,1.0,0.0,TU pre-ZGA
ENSDARG00000094442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000094443,0.0,7.872941999999999,7.872941999999999,0.0,0.0535172,1.2789614,6.0,maternal,low,2.0,2.0,TU post-ZGA
ENSDARG00000094451,0.0,3.759312,3.759312,0.0,0.0356366,2.776916,96.0,maternal,low,4.0,3.0,SU post-ZGA
ENSDARG00000094454,0.0,1.3576104,1.3576104,0.2136668,0.5710828,0.2709464,3.0,maternal,low,1.0,1.0,TU pre-ZGA
ENSDARG00000094458,0.0,14.113499999999998,14.113499999999998,0.2254919999999999,0.1017806,0.5227894,3.0,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000094462,0.0,0.1535207999999999,0.1535207999999999,0.0,0.0,0.0603118,96.0,zygotic,low,,,
ENSDARG00000094465,0.0,0.392512,0.392512,0.0,0.0,0.0,24.0,zygotic,low,,,
ENSDARG00000094466,0.0,23.078558,23.078558,0.1591116,0.0606532,10.681606,36.0,maternal,medium,3.0,4.0,SU ZGA
ENSDARG00000094469,2.23005,46.08118,43.85113,13.30598,13.59506,3.425536,3.0,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000094470,0.280072,4.119826000000001,3.839754000000001,0.703614,1.487566,1.023174,3.0,maternal,low,1.0,1.0,TU pre-ZGA
ENSDARG00000094473,0.0,3.047258,3.047258,0.0,0.0,3.047258,120.0,zygotic,low,3.0,4.0,SU ZGA
ENSDARG00000094478,0.0,73.783162,73.783162,10.975458,40.79554,0.0,4.3,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000094484,0.0,15.08002,15.08002,0.0,0.7322986,0.8024392,4.3,maternal,medium,2.0,0.0,TU post-ZGA
ENSDARG00000094485,0.0,1.4365466000000002,1.4365466000000002,0.0,0.0,0.8999322,96.0,zygotic,low,4.0,3.0,SU post-ZGA
ENSDARG00000094486,3.683824,107.1802,103.496376,18.079248,24.65642,6.193772,4.3,maternal,medium,1.0,3.0,TU pre-ZGA
ENSDARG00000094489,0.0,3.319506,3.319506,0.1091053999999999,1.2634388,0.6854129999999999,24.0,maternal,low,2.0,3.0,TU post-ZGA
ENSDARG00000094490,0.0,0.1591234,0.1591234,0.0963832,0.0,0.0,3.0,maternal,low,,,
ENSDARG00000094491,0.0,0.3506154,0.3506154,0.0,0.0,0.033188,19.0,zygotic,low,,,
ENSDARG00000094492,0.0,0.1696346,0.1696346,0.0,0.0,0.1491584,5.25,zygotic,low,,,
ENSDARG00000094500,0.0,22.51524,22.51524,0.0,0.0,4.612826,16.0,zygotic,medium,3.0,0.0,SU ZGA
ENSDARG00000094504,0.2536476,13.0820776,12.82843,3.964504,13.0820776,4.0966026,0.75,maternal,medium,0.0,2.0,SD
ENSDARG00000094505,0.0,0.12615,0.12615,0.0,0.0,0.0346394,72.0,zygotic,low,,,
ENSDARG00000094511,0.0,2.793124,2.793124,0.0,0.0,0.8681035999999999,96.0,zygotic,low,,,
ENSDARG00000094512,0.0,3.3648554,3.3648554,0.0347168,0.070642,3.1241318,96.0,maternal,low,4.0,2.0,SU post-ZGA
ENSDARG00000094514,0.4654417999999999,9.2679702,8.802528399999998,0.8101624000000001,0.4654417999999999,3.93286,5.25,maternal,low,2.0,2.0,TU post-ZGA
ENSDARG00000094515,0.0,0.096408,0.096408,0.0,0.0,0.096408,120.0,zygotic,low,,,
ENSDARG00000094516,0.0,0.4759326,0.4759326,0.0,0.0,0.4554014,16.0,zygotic,low,,,
ENSDARG00000094518,0.0,16.398634800000004,16.398634800000004,0.0,0.0917482,0.8222888000000002,16.0,maternal,medium,2.0,4.0,TU post-ZGA
ENSDARG00000094519,0.0,0.4107036,0.4107036,0.0,0.1317954,0.1257528,72.0,maternal,low,,,
ENSDARG00000094521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000094522,0.0,9.376092,9.376092,0.0,0.0245604,7.673660000000001,72.0,maternal,low,4.0,2.0,SU post-ZGA
ENSDARG00000094524,0.0,0.2364162,0.2364162,0.0,0.0,0.0,24.0,zygotic,low,,,
ENSDARG00000094526,0.0704709999999999,5.634728,5.564257,1.0857534000000002,0.4338726,5.634728,120.0,maternal,low,4.0,2.0,SU post-ZGA
ENSDARG00000094533,0.0,5.691992000000001,5.691992000000001,0.196185,0.0,5.691992000000001,120.0,maternal,low,4.0,2.0,SU post-ZGA
ENSDARG00000094534,0.4696628,8.228067999999999,7.758405199999999,8.228067999999999,3.880036000000001,0.8133511999999999,0.0,maternal,low,0.0,4.0,SD
ENSDARG00000094537,0.1535202,3.2978320000000005,3.1443118000000005,0.1535202,0.1646982,0.8287950000000001,19.0,maternal,low,3.0,0.0,SU ZGA
ENSDARG00000094540,0.0,2.1383804,2.1383804,0.0,0.081813,1.4815106,5.25,maternal,low,2.0,3.0,TU post-ZGA
ENSDARG00000094542,0.0,17.000519999999998,17.000519999999998,7.839948,11.295394,0.1045857999999999,2.25,maternal,medium,0.0,4.0,SD
ENSDARG00000094546,0.0,0.1099137999999999,0.1099137999999999,0.0,0.0,0.0,6.0,zygotic,low,,,
ENSDARG00000094548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000094551,0.5957990000000001,11.042798,10.446999,0.5957990000000001,2.0039252000000003,4.1807468,3.0,maternal,medium,1.0,4.0,TU pre-ZGA
ENSDARG00000094554,0.0822112,20.5622758,20.4800646,0.0822112,0.666156,2.9916952,10.3,maternal,medium,2.0,4.0,TU post-ZGA
ENSDARG00000094556,0.0,0.7505276,0.7505276,0.0,0.0,0.0,6.0,zygotic,low,,,
ENSDARG00000094557,0.0,218.47414420000004,218.47414420000004,0.0,0.1463278,183.00714,96.0,maternal,medium,4.0,2.0,SU post-ZGA
ENSDARG00000094558,0.0,17.114340000000002,17.114340000000002,0.0359161999999999,0.0,0.1041834,6.0,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000094559,0.1148261999999999,996.378,996.2631738,0.4253713999999999,0.570204,0.5653976000000001,24.0,maternal,medium,3.0,0.0,SU ZGA
ENSDARG00000094561,0.0,135.79479999999998,135.79479999999998,0.0,0.0,133.75376,96.0,zygotic,medium,4.0,2.0,SU post-ZGA
ENSDARG00000094563,0.8295315999999999,22.979936,22.150404400000003,0.8295315999999999,1.2202084,3.4197192000000003,8.0,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000094577,0.0,10.0617234,10.0617234,0.0,0.0,6.608247399999999,96.0,zygotic,medium,4.0,2.0,SU post-ZGA
ENSDARG00000094578,0.0,0.7461906,0.7461906,0.191323,0.083596,0.6020135999999999,96.0,maternal,low,,,
ENSDARG00000094579,0.0,0.4696062,0.4696062,0.0,0.0,0.4616934,96.0,zygotic,low,,,
ENSDARG00000094587,0.27956,35.15538600000001,34.87582600000001,7.498188199999999,16.593232,8.6854864,3.0,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000094590,5.602838200000001,130.23538,124.63254179999998,112.631724,130.23538,13.758486,0.75,maternal,medium,0.0,3.0,SD
ENSDARG00000094596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000094600,0.0,0.1476004,0.1476004,0.0,0.0,0.0,10.3,zygotic,low,,,
ENSDARG00000094601,0.0,0.1416448,0.1416448,0.0,0.0,0.0,8.0,zygotic,low,,,
ENSDARG00000094602,0.3032849999999999,55.17752,54.874235,55.17752,39.2044,4.413348000000001,0.0,maternal,medium,0.0,0.0,SD
ENSDARG00000094603,0.0,0.0203954,0.0203954,0.0,0.0,0.0123458,72.0,zygotic,low,,,
ENSDARG00000094604,0.0,0.400953,0.400953,0.0,0.0,0.2794654,16.0,zygotic,low,,,
ENSDARG00000094605,0.1035575999999999,4.6782976000000005,4.57474,0.5337216,0.4166496,4.6782976000000005,120.0,maternal,low,4.0,1.0,SU post-ZGA
ENSDARG00000094606,0.0,0.2292696,0.2292696,0.0,0.0,0.2292696,120.0,zygotic,low,,,
ENSDARG00000094608,0.0,0.1932341999999999,0.1932341999999999,0.0,0.0,0.1932341999999999,120.0,zygotic,low,,,
ENSDARG00000094609,0.0,0.575167,0.575167,0.0,0.0,0.575167,120.0,zygotic,low,,,
ENSDARG00000094612,0.0919104,6.682778000000001,6.590867600000001,0.0919104,0.149445,1.1811336,5.25,maternal,low,2.0,2.0,TU post-ZGA
ENSDARG00000094615,0.0,1.746984,1.746984,0.0,0.0,0.561672,19.0,zygotic,low,3.0,1.0,SU ZGA
ENSDARG00000094616,0.0,97.777322,97.777322,19.0096156,36.9518438,0.0,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000094625,0.0,10.174972,10.174972,1.424376,4.80691,1.836328,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000094626,0.0,0.1288464,0.1288464,0.0,0.0,0.0,5.25,zygotic,low,,,
ENSDARG00000094627,0.0,4.959546,4.959546,0.0,0.0,3.597226,24.0,zygotic,low,3.0,2.0,SU ZGA
ENSDARG00000094634,0.0,3.380833,3.380833,1.5261502,3.2074878,1.1554411999999998,3.0,maternal,low,0.0,2.0,SD
ENSDARG00000094643,0.0,0.093496,0.093496,0.0,0.0,0.093496,120.0,zygotic,low,,,
ENSDARG00000094644,0.0,0.1527904,0.1527904,0.0,0.0,0.0,6.0,zygotic,low,,,
ENSDARG00000094646,1.47519,47.146949,45.671759,1.47519,2.5821676,17.969804600000003,6.0,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000094648,0.0,0.9502632,0.9502632,0.0,0.0,0.0,30.0,zygotic,low,,,
ENSDARG00000094653,0.0,68.25976,68.25976,0.1915524,0.0,2.300944,5.25,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000094658,0.0,1.281071,1.281071,0.1263728,0.0,1.2028018,36.0,maternal,low,3.0,1.0,SU ZGA
ENSDARG00000094660,0.0,7.513073800000001,7.513073800000001,0.0,0.0,6.0903046,96.0,zygotic,low,4.0,2.0,SU post-ZGA
ENSDARG00000094662,0.0,0.1140726,0.1140726,0.0,0.0,0.0,5.25,zygotic,low,,,
ENSDARG00000094665,0.0,0.5973928,0.5973928,0.0,0.0,0.0,4.3,zygotic,low,,,
ENSDARG00000094668,0.0,12.373788,12.373788,0.0,0.0,0.0885838,8.0,zygotic,medium,2.0,2.0,TU post-ZGA
ENSDARG00000094673,1.0054198,425.764222,424.75880219999993,1.0054198,2.8150718,78.17512,6.0,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000094674,0.0,22.0736,22.0736,2.354716,5.75425,0.0,4.3,maternal,medium,1.0,3.0,TU pre-ZGA
ENSDARG00000094675,0.0,2.990198,2.990198,0.0,0.0,1.981636,36.0,zygotic,low,4.0,0.0,SU post-ZGA
ENSDARG00000094677,0.114191,4.227803199999999,4.1136122,0.1974139999999999,0.3643458,4.1130862,96.0,maternal,low,4.0,4.0,SU post-ZGA
ENSDARG00000094678,0.0,1.5456683999999998,1.5456683999999998,0.0,0.0,0.7902152000000001,96.0,zygotic,low,4.0,3.0,SU post-ZGA
ENSDARG00000094681,0.0,1.828554,1.828554,0.117034,0.0,1.33789,96.0,maternal,low,3.0,4.0,SU ZGA
ENSDARG00000094684,0.0,0.368152,0.368152,0.0,0.0,0.0,4.3,zygotic,low,,,
ENSDARG00000094685,0.0,0.7834480000000001,0.7834480000000001,0.0,0.1262715999999999,0.1177832,4.3,maternal,low,,,
ENSDARG00000094693,0.0,1.4041774,1.4041774,0.7725298,0.7157224,1.4041774,120.0,maternal,low,4.0,4.0,SU post-ZGA
ENSDARG00000094695,0.0,22.205220000000004,22.205220000000004,0.0,0.0262762,15.533179999999998,96.0,maternal,medium,3.0,4.0,SU ZGA
ENSDARG00000094696,0.0,20.63286,20.63286,0.563852,0.5771432,20.63286,120.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000094704,0.0854622,9.293608,9.2081458,2.790246,5.155189999999999,4.181076,3.0,maternal,low,1.0,0.0,TU pre-ZGA
ENSDARG00000094706,0.0,0.2660099999999999,0.2660099999999999,0.217214,0.0,0.0,96.0,maternal,low,,,
ENSDARG00000094708,0.0,7.107182,7.107182,0.7259704,0.8661076,3.1875,72.0,maternal,low,4.0,2.0,SU post-ZGA
ENSDARG00000094709,17.583199999999998,176.58059999999998,158.99739999999997,105.4356,107.6476,17.583199999999998,4.3,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000094710,0.0,0.82295,0.82295,0.0,0.1466152,0.5472773999999999,72.0,maternal,low,,,
ENSDARG00000094712,0.0,59.66974,59.66974,59.66974,9.0604,0.0,0.0,maternal,medium,0.0,0.0,SD
ENSDARG00000094713,0.0,3.86764,3.86764,1.372606,1.729432,0.0,2.25,maternal,low,1.0,1.0,TU pre-ZGA
ENSDARG00000094714,0.0,0.0821124,0.0821124,0.0,0.0,0.0690785999999999,96.0,zygotic,low,,,
ENSDARG00000094716,0.0,0.0732674,0.0732674,0.0,0.0,0.0732674,120.0,zygotic,low,,,
ENSDARG00000094717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000094725,2.086032,51.51468,49.428648,8.795968,14.04246,2.086032,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000094729,0.0,374.166184,374.166184,0.0,0.5617084,1.562986,8.0,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000094730,0.0,71.98490799999999,71.98490799999999,0.0,0.1061479999999999,57.42282399999999,96.0,maternal,medium,4.0,2.0,SU post-ZGA
ENSDARG00000094732,0.2752062,19.7377548,19.4625486,1.2830511999999998,0.4481786,19.7377548,120.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000094735,0.0,0.0401834,0.0401834,0.0,0.0,0.0401834,120.0,zygotic,low,,,
ENSDARG00000094736,0.041025,7.600766,7.559741,0.041025,0.6945336,1.916871,5.25,maternal,low,2.0,0.0,TU post-ZGA
ENSDARG00000094737,0.6078176,21.430660000000003,20.822842400000003,9.427432,20.91596,1.6812752,2.25,maternal,medium,0.0,4.0,SD
ENSDARG00000094738,0.0232715999999999,0.5842164000000001,0.5609448000000001,0.2396128,0.063149,0.3255572,96.0,maternal,low,,,
ENSDARG00000094741,2.3393526,13.2929046,10.953552,3.913678,4.912958000000001,3.2068200000000004,3.0,maternal,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000094747,0.0,0.9073264,0.9073264,0.0,0.0,0.2915162,10.3,zygotic,low,,,
ENSDARG00000094749,0.0,1.6208372,1.6208372,0.6923034,0.3578458,0.0,4.3,maternal,low,2.0,0.0,TU post-ZGA
ENSDARG00000094752,0.0,35.09724,35.09724,0.0,0.0534768,9.299438,24.0,maternal,medium,3.0,3.0,SU ZGA
ENSDARG00000094753,0.0,16.292754,16.292754,0.0,0.0,2.8173336000000004,36.0,zygotic,medium,3.0,3.0,SU ZGA
ENSDARG00000094760,0.1825718,8.568411999999999,8.385840199999999,0.8576742000000002,0.8419254,8.284058,48.0,maternal,low,4.0,3.0,SU post-ZGA
ENSDARG00000094763,0.0,0.4992876,0.4992876,0.0,0.0,0.2793892,96.0,zygotic,low,,,
ENSDARG00000094764,0.0816666,0.7664721999999999,0.6848055999999999,0.0977444,0.1085968,0.1934836,16.0,maternal,low,,,
ENSDARG00000094770,0.0,0.3538092,0.3538092,0.0,0.0,0.274239,8.0,zygotic,low,,,
ENSDARG00000094771,0.0,26.78711,26.78711,0.0,0.0,1.456427,5.25,zygotic,medium,2.0,0.0,TU post-ZGA
ENSDARG00000094773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000094779,0.0,0.2998564,0.2998564,0.0,0.0,0.1785234,96.0,zygotic,low,,,
ENSDARG00000094782,0.0,1.9387716,1.9387716,0.0,0.0,0.8539746000000001,8.0,zygotic,low,2.0,3.0,TU post-ZGA
ENSDARG00000094791,0.0,0.822648,0.822648,0.346026,0.0,0.600468,96.0,maternal,low,,,
ENSDARG00000094792,0.031096,24.30422,24.273124,0.1551646,0.175228,24.30422,120.0,maternal,medium,4.0,0.0,SU post-ZGA
ENSDARG00000094793,0.0,0.0653474,0.0653474,0.0,0.0,0.0,36.0,zygotic,low,,,
ENSDARG00000094794,0.0,0.2879808,0.2879808,0.0,0.0,0.1236607999999999,48.0,zygotic,low,,,
ENSDARG00000094796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000094797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000094799,0.0,3.8599259999999993,3.8599259999999993,0.0,0.0591022,1.082014,96.0,maternal,low,4.0,4.0,SU post-ZGA
ENSDARG00000094801,0.0,8.094074,8.094074,0.0,0.0,8.094074,120.0,zygotic,low,4.0,2.0,SU post-ZGA
ENSDARG00000094805,0.0,15.980832,15.980832,0.0,0.0,0.3787686,5.25,zygotic,medium,2.0,2.0,TU post-ZGA
ENSDARG00000094809,0.0,91.04924,91.04924,0.0,0.0,91.04924,120.0,zygotic,medium,4.0,4.0,SU post-ZGA
ENSDARG00000094811,0.0,2.0139652000000003,2.0139652000000003,0.2961514,0.964656,0.0,2.25,maternal,low,1.0,1.0,TU pre-ZGA
ENSDARG00000094819,0.0,0.0638974,0.0638974,0.0,0.0,0.0,48.0,zygotic,low,,,
ENSDARG00000094820,0.0738038,3.6586598,3.5848560000000003,0.1618826,0.0738038,1.3872761999999998,8.0,maternal,low,2.0,4.0,TU post-ZGA
ENSDARG00000094821,0.0,7.856982,7.856982,0.0,0.0,0.3063428,4.3,zygotic,low,2.0,2.0,TU post-ZGA
ENSDARG00000094824,0.0,1.1850516,1.1850516,0.0,0.0,0.1320724,16.0,zygotic,low,2.0,4.0,TU post-ZGA
ENSDARG00000094832,0.0,0.4169242000000001,0.4169242000000001,0.0,0.0,0.0,5.25,zygotic,low,,,
ENSDARG00000094833,23.57456,74.53274,50.958180000000006,23.57456,53.26592000000001,31.15084000000001,19.0,maternal,medium,3.0,0.0,SU ZGA
ENSDARG00000094836,2.948430000000001,48.9414,45.99297,10.409438,13.81626,48.9414,120.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000094839,0.0,0.4192539999999999,0.4192539999999999,0.0549521999999999,0.0824756,0.2297946,48.0,maternal,low,,,
ENSDARG00000094840,0.0,8.820666,8.820666,0.0,0.0,8.820666,120.0,zygotic,low,,,
ENSDARG00000094845,0.0,1.0683908,1.0683908,0.0,0.0934966,1.0683908,120.0,maternal,low,4.0,4.0,SU post-ZGA
ENSDARG00000094850,0.1166936,83.933814,83.8171204,75.5803452,83.933814,0.2602368,0.75,maternal,medium,0.0,3.0,SD
ENSDARG00000094854,0.0,36.525233400000005,36.525233400000005,0.0,0.0,35.4015926,72.0,zygotic,medium,4.0,0.0,SU post-ZGA
ENSDARG00000094857,0.0,0.9197288,0.9197288,0.0860862,0.0,0.9101856,72.0,maternal,low,,,
ENSDARG00000094859,0.0,228.0636,228.0636,0.0,0.0,0.0,4.3,zygotic,medium,1.0,2.0,TU pre-ZGA
ENSDARG00000094860,0.0260958,10.796032,10.7699362,0.3428464,0.0545239999999999,10.796032,120.0,maternal,medium,4.0,4.0,SU post-ZGA
ENSDARG00000094861,0.0,0.8445980000000001,0.8445980000000001,0.0,0.0,0.0,96.0,zygotic,low,,,
ENSDARG00000094862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000094866,0.0,0.124135,0.124135,0.0,0.0,0.0,4.3,zygotic,low,,,
ENSDARG00000094868,0.0,2.6186160000000003,2.6186160000000003,0.0,0.0,0.337572,4.3,zygotic,low,1.0,4.0,TU pre-ZGA
ENSDARG00000094870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000094874,3.679986,49.27096,45.590974,35.82642,35.675560000000004,4.234935999999999,2.25,maternal,medium,0.0,4.0,SD
ENSDARG00000094878,0.0704559999999999,1.8520612,1.7816051999999996,0.2514358,0.119324,0.1863102,4.3,maternal,low,2.0,0.0,TU post-ZGA
ENSDARG00000094879,0.0,2.60471,2.60471,0.0,0.0,1.3383816,96.0,zygotic,low,,,
ENSDARG00000094881,0.0366938,1.895026,1.8583322,0.0759624,0.0366938,0.3222996,5.25,maternal,low,2.0,0.0,TU post-ZGA
ENSDARG00000094882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zygotic,low,,,
ENSDARG00000094885,0.0,3.8066520000000006,3.8066520000000006,0.1034502,0.0,0.467456,4.3,maternal,low,2.0,0.0,TU post-ZGA
ENSDARG00000094886,0.0,0.2676122,0.2676122,0.0,0.0,0.0,2.25,zygotic,low,,,
ENSDARG00000094887,0.0,67.22970000000001,67.22970000000001,0.1250602,0.3668808,0.3399598,6.0,maternal,medium,2.0,2.0,TU post-ZGA
ENSDARG00000094888,0.0,29.20896,29.20896,0.0,0.0,0.4293494,4.3,zygotic,medium,2.0,0.0,TU post-ZGA
ENSDARG00000094889,0.0,10.724586400000002,10.724586400000002,0.0,0.0,9.622834,72.0,zygotic,medium,4.0,2.0,SU post-ZGA
ENSDARG00000094890,0.0,4.40376,4.40376,0.0,0.0094374,0.3226276,10.3,maternal,low,2.0,4.0,TU post-ZGA
ENSDARG00000094892,2.709788,83.710754,81.00096599999999,55.409358,83.710754,2.709788,0.75,maternal,medium,0.0,3.0,SD
ENSDARG00000094894,0.0903472,1.4797182,1.389371,0.5074832,0.3424386,1.4797182,120.0,maternal,low,4.0,4.0,SU post-ZGA
ENSDARG00000094896,0.3861194,91.1213,90.7351806,83.36904799999999,56.349252,0.3861194,2.25,maternal,medium,0.0,4.0,SD
ENSDARG00000094899,1.753802,50.26781999999999,48.51401799999999,14.66002,38.12218,1.753802,3.0,maternal,medium,1.0,1.0,TU pre-ZGA
ENSDARG00000094901,0.0,10.507503000000002,10.507503000000002,0.0,0.0,0.1881768,5.25,zygotic,medium,2.0,2.0,TU post-ZGA
ENSDARG00000094903,0.0,0.4218913999999999,0.4218913999999999,0.0,0.0,0.0,5.25,zygotic,low,,,
ENSDARG00000094908,0.0,1.84045,1.84045,0.0401228,0.454635,0.5594568,3.0,maternal,low,1.0,1.0,TU pre-ZGA
ENSDARG00000094910,0.0,23.58614,23.58614,0.0,0.0,22.77546,96.0,zygotic,medium,4.0,4.0,SU post-ZGA
ENSDARG00000094913,0.0,0.1484694,0.1484694,0.0,0.0,0.0261806,36.0,zygotic,low,,,
ENSDARG00000094914,0.0,0.9369306000000002,0.9369306000000002,0.0,0.0,0.1773962,96.0,zygotic,low,,,
ENSDARG00000094922,0.0,1.0954528,1.0954528,0.1220916,0.0,0.2023412,96.0,maternal,low,4.0,0.0,SU post-ZGA
ENSDARG00000094923,0.0,1.8509668,1.8509668,0.0,0.0,0.5472956,10.3,zygotic,low,2.0,3.0,TU post-ZGA
ENSDARG00000094927,0.0,0.1441662,0.1441662,0.0,0.0,0.0,5.25,zygotic,low,,,
ENSDARG00000094928,0.0,0.1846458,0.1846458,0.0,0.0,0.0,24.0,zygotic,low,,,
ENSDARG00000094929,0.0,52.3066,52.3066,0.0,0.0,52.3066,120.0,zygotic,medium,4.0,4.0,SU post-ZGA
ENSDARG00000094935,0.0,0.8858822,0.8858822,0.0,0.0,0.8858822,120.0,zygotic,low,,,
ENSDARG00000094946,0.0,2.4015683999999995,2.4015683999999995,0.0,0.0,1.8502026,72.0,zygotic,low,4.0,0.0,SU post-ZGA
ENSDARG00000094948,0.0,0.337152,0.337152,0.0,0.2609039999999999,0.0,3.0,maternal,low,,,
ENSDARG00000094952,1.589226,18.162856,16.573629999999998,1.589226,2.0596308,7.651792,24.0,maternal,medium,3.0,0.0,SU ZGA
ENSDARG00000094959,0.0,0.0915352,0.0915352,0.0,0.0,0.0915352,120.0,zygotic,low,,,
ENSDARG00000094961,0.0,0.1802354,0.1802354,0.0,0.0,0.0,96.0,zygotic,low,,,
ENSDARG00000094965,0.0,44.694364,44.694364,0.0,0.0612526,35.234028,72.0,maternal,medium,4.0,0.0,SU post-ZGA
ENSDARG00000094973,0.0,10.5421826,10.5421826,0.132955,0.250184,2.6840758,19.0,maternal,medium,3.0,0.0,SU ZGA
