GeneID,NRMSE,NRMSE_lower,NRMSE_upper,LogLik,LogLik_lower,LogLik_upper,BIC,BIC_lower,BIC_upper
ENSDARG00000101130,0.38645940102194704,0.23009591378841646,0.5893715113236576,-18.898163,-22.830020904541016,-15.60213565826416,52.248183404959356,45.656130106009144,60.111900598562855
ENSDARG00000101131,0.25694773290178263,0.11435752037972076,0.444464835121471,-5.552743,-10.50393009185791,-0.8110347390174866,25.557344375200163,16.073928267515797,35.459718973196644
ENSDARG00000101134,0.3252155336350371,0.1918788082025466,0.47740507292984413,0.7897775,-4.359626770019531,4.119592666625977,12.872303810365095,6.21267345622887,23.171112329519886
ENSDARG00000101135,0.523412977155939,0.21727039586553418,1.170514588838255,-34.803463,-36.55162048339844,-32.451629638671875,84.05878353265635,79.35511806682457,87.5550997562777
ENSDARG00000101137,0.5473054902848706,0.24776903186106025,1.1860377875879424,-34.63983,-38.22679138183594,-31.087146759033203,83.73152599195353,76.62615230754723,90.9054415531527
ENSDARG00000101139,0.4656565614986979,0.2654206768591362,0.6616491562058028,-101.416275,-356.4759826660156,-14.210719108581543,217.28436821607465,42.87329700664391,727.4038241215121
ENSDARG00000101143,0.33983043723328,0.20973563196272915,0.5146373995311523,-21.088215,-24.343460083007812,-17.976154327392578,56.6282882442843,50.40416744426598,63.13877895549645
ENSDARG00000101144,0.32364798259640826,0.21319092090356834,0.4249886127989473,-13.627081,-16.44512939453125,-11.49530029296875,41.70602168706765,37.44245937541832,47.34211757854332
ENSDARG00000101145,0.32973977979898667,0.20206183532057292,0.4585601205481798,-12.810743,-15.680030822753906,-11.44898509979248,40.07334451392998,37.349828989065784,45.811920434988636
ENSDARG00000101146,0.295171560734669,0.17845144634568924,0.42489116549355405,3.4701781,-0.7664467692375183,6.684107780456543,7.511502294160025,1.0836432285677375,15.98475232795586
ENSDARG00000101150,0.2966025470831482,0.17457475086851615,0.4370059266419239,-4.3783517,-7.217118263244629,-2.642731189727783,23.20856229937781,19.73732116893639,28.88609531597008
ENSDARG00000101155,0.37665480379043914,0.2513202282005174,0.5364698970251927,-8.168875,-10.143589973449707,-6.555722713470459,30.78960856405605,27.56330421642174,34.73903873638024
ENSDARG00000101159,0.3005193135910877,0.16195311265554044,0.456709536963532,-10.33401,-13.289172172546387,-8.337760925292969,35.119877231634746,31.12738064006676,41.0302031345736
ENSDARG00000101160,0.33670853698512426,0.16602971266734054,0.5740978468852791,-21.870594,-24.32938575744629,-18.19913101196289,58.19304371646753,50.850120813406605,63.1106303043734
ENSDARG00000101161,0.6334358480043386,0.29483020385354636,1.08432707256705,-14.095639,-17.07815170288086,-11.843999862670898,42.643139389313355,38.13985851482262,48.60816219524254
ENSDARG00000101164,0.35575816367713026,0.190387240752135,0.5880018645183728,-16.705172,-19.441078186035156,-14.421574592590332,47.86220476154199,43.29500797466149,53.334015161551136
ENSDARG00000101169,0.16090905459963772,0.07772924707050152,0.249086276418569,5.014831,-0.4565867781639099,9.596893310546875,4.422196439705391,-4.7419278316129265,15.365032345808643
ENSDARG00000101170,0.49884764368883716,0.25468576693932393,0.9255235637492908,-28.46846,-31.55219078063965,-25.570009231567383,71.38877807000986,65.59187725261559,77.55624035076012
ENSDARG00000101171,0.3675288010331096,0.1852517797067092,0.6380562753300929,-10.635416,-13.691625595092773,-8.086267471313477,35.72269123092998,30.624393732107777,41.83510997966637
