GeneID,RMSLE,Spearman,NRMSE_range,MASE
ENSDARG00000061889,0.22931994497776031,0.8740970072239421,0.19475698,0.49695146
ENSDARG00000006849,0.47606542706489563,0.23839009287925697,0.32039568,0.79744047
ENSDARG00000101928,0.4983569085597992,0.17234262125902994,0.28686407,0.80784124
ENSDARG00000112728,1.0210721492767334,-0.5768833849329206,0.36746228,0.94429374
ENSDARG00000002877,0.4196862578392029,0.4840041279669762,0.26132402,0.5039356
ENSDARG00000015902,0.6217697262763977,-0.0010319917440660476,0.3494186,0.8876052
ENSDARG00000102974,0.2900528013706207,0.8493292053663571,0.18056652,0.4390928
ENSDARG00000087224,0.18348152935504913,0.7554805713639673,0.08282308,0.20787664
ENSDARG00000075325,0.42633020877838135,0.6470588235294118,0.2135985,0.4835868
ENSDARG00000076959,0.23059488832950592,0.46955624355005166,0.23327659,0.92843616
ENSDARG00000017359,0.9144205451011658,-0.4447884416924664,0.41564795,1.1332121
ENSDARG00000100449,0.12719181180000305,0.3279587839278333,0.110072665,0.3013348
