ensembl_gene_id,BIC_M,BIC_Z,decay_mode,dBIC,significant
ENSDARG00000002190,22.06399031674715,13.586840934053306,Z,8.477149382693845,True
ENSDARG00000002192,84.80913613733226,84.83934538402761,M,0.030209246695349634,False
ENSDARG00000002193,247.8778061837681,248.5101773127269,M,0.6323711289588232,False
ENSDARG00000002194,9.327616995791718,9.31792755790831,Z,0.009689437883407592,False
ENSDARG00000002196,3.455535229609722,3.3742377384695965,Z,0.08129749114012563,False
ENSDARG00000002197,229.7682427725952,228.59437796223656,Z,1.173864810358623,False
ENSDARG00000002204,105.74680774431653,105.82629139551936,M,0.0794836512028354,False
ENSDARG00000002210,88.8114589000682,88.22814038358536,Z,0.5833185164828478,False
ENSDARG00000002213,37.02071874115339,2.165809199175165,Z,34.85490954197822,True
ENSDARG00000002215,46.6300516494928,77.58594964159978,M,30.955897992106983,True
ENSDARG00000002216,36.08346758796455,36.11797384693482,M,0.03450625897026782,False
ENSDARG00000002217,65.44647859748092,63.85764582839336,Z,1.5888327690875599,False
ENSDARG00000002219,60.25796406279369,60.153159580924665,Z,0.10480448186902436,False
ENSDARG00000002220,2.008793910725092,4.987276309500791,M,2.9784823987756988,False
ENSDARG00000002230,144.77881774463873,144.9529142085996,M,0.17409646396086487,False
ENSDARG00000002231,139.85618837654968,136.8626737067121,Z,2.9935146698375945,False
ENSDARG00000002235,83.86608029651916,97.00135847442117,M,13.13527817790201,True
ENSDARG00000002240,127.55326878579685,125.62331023028128,Z,1.9299585555155687,False
ENSDARG00000002241,60.20577591494814,60.17151671350728,Z,0.03425920144086092,False
ENSDARG00000002249,97.45818240020964,82.27938175581295,Z,15.178800644396688,True
ENSDARG00000002255,115.78655084730168,110.77364230023932,Z,5.012908547062366,False
ENSDARG00000002259,-43.714238994911376,-42.62162627063471,M,1.0926127242766697,False
ENSDARG00000002264,67.6515349981527,66.26315614759099,Z,1.3883788505617076,False
ENSDARG00000002267,-20.619794572361112,2.411140153572892,M,23.030934725934003,True
ENSDARG00000002271,114.80844942670876,99.00430074621194,Z,15.804148680496823,True
ENSDARG00000002285,58.8016084497656,46.60850257287791,Z,12.193105876887692,True
ENSDARG00000002293,134.4603994641602,133.8563166241944,Z,0.6040828399657983,False
ENSDARG00000002295,-58.24651598116751,-61.286806778401086,Z,3.040290797233574,False
ENSDARG00000002298,169.49330923068197,153.9112773610832,Z,15.58203186959878,True
ENSDARG00000002299,100.09828642802998,100.14981210671,M,0.051525678680022224,False
ENSDARG00000002300,-25.37217793293093,-25.302084817166968,M,0.07009311576396371,False
ENSDARG00000002304,37.68771569568229,145.05090815699947,M,107.36319246131717,True
ENSDARG00000002305,93.37445630241707,54.79031655192848,Z,38.584139750488596,True
ENSDARG00000002311,143.21338265861016,152.6607302024767,M,9.447347543866556,True
ENSDARG00000002330,156.33996175294436,109.78825527174352,Z,46.55170648120084,True
ENSDARG00000002332,49.03943541522139,47.29941827179479,Z,1.7400171434265985,False
ENSDARG00000002333,129.07044240951967,120.92551000918164,Z,8.144932400338035,True
ENSDARG00000002336,91.32368821936528,90.53516332979488,Z,0.7885248895703967,False
ENSDARG00000002339,74.97589825921963,71.84201985394617,Z,3.133878405273464,False
ENSDARG00000002344,-23.175501099537048,68.41189098745791,M,91.58739208699495,True
ENSDARG00000002347,134.59340485491228,123.98934774679356,Z,10.604057108118724,True
ENSDARG00000002353,149.6099173460874,149.60303677825237,Z,0.006880567835025886,False
ENSDARG00000002355,43.88591919695064,39.27432228714058,Z,4.611596909810061,False
ENSDARG00000002362,75.25573184125193,152.75335854955583,M,77.4976267083039,True
ENSDARG00000002365,20.81735480930475,115.79612313403418,M,94.97876832472943,True
ENSDARG00000002369,54.10002642828014,53.29276616262218,Z,0.807260265657959,False
ENSDARG00000002377,79.04770766106304,22.43559419107149,Z,56.612113469991556,True
ENSDARG00000002385,115.61536414769292,103.23650536349416,Z,12.378858784198755,True
ENSDARG00000002391,27.007160432812466,28.751683871708583,M,1.7445234388961168,False
ENSDARG00000002394,54.01663347923111,54.10792085843656,M,0.09128737920544694,False
ENSDARG00000002396,139.7131388273585,129.87222214018746,Z,9.840916687171045,True
ENSDARG00000002401,103.34045976052974,101.27141782616076,Z,2.0690419343689825,False
ENSDARG00000002402,28.899811570104795,30.597799631393837,M,1.697988061289042,False
ENSDARG00000002403,65.80668846488643,86.2588985211057,M,20.452210056219272,True
ENSDARG00000002405,79.4265930794526,78.75125856743298,Z,0.6753345120196173,False
ENSDARG00000002406,98.11943073418738,97.68274459031224,Z,0.4366861438751357,False
ENSDARG00000002411,7.845838583145653,6.31927015202485,Z,1.5265684311208032,False
ENSDARG00000002445,68.69440431721893,68.58708459251916,Z,0.1073197246997637,False
ENSDARG00000002463,50.34007251488398,21.58579924056376,Z,28.75427327432022,True
ENSDARG00000002467,65.99081421971484,48.75653610921431,Z,17.234278110500526,True
ENSDARG00000002479,68.3784752261235,83.85192496533321,M,15.473449739209713,True
ENSDARG00000002483,46.36234983035927,45.44083212390547,Z,0.9215177064537983,False
ENSDARG00000002487,64.38065858403907,64.75721968334823,M,0.37656109930915704,False
