ensembl_gene_id,BIC_M,BIC_Z,decay_mode,dBIC,significant
ENSDARG00000094191,2.188767435717693,103.10104419774892,M,100.91227676203123,True
ENSDARG00000094197,122.88249962243118,122.43968134781052,Z,0.44281827462066303,False
ENSDARG00000094198,49.929867836668535,50.02323559832104,M,0.09336776165250171,False
ENSDARG00000094199,134.876381273025,177.00212553347754,M,42.125744260452535,True
ENSDARG00000094202,106.17242539309608,106.10701023595564,Z,0.06541515714043555,False
ENSDARG00000094204,6.976622600465999,89.6400919338216,M,82.6634693333556,True
ENSDARG00000094206,134.5580492195976,134.5688723122328,M,0.010823092635206422,False
ENSDARG00000094210,83.63369577151381,83.53971688471577,Z,0.09397888679804112,False
ENSDARG00000094212,111.77863867740942,111.78659711135003,M,0.00795843394061535,False
ENSDARG00000094213,158.0144868311016,158.03343516771864,M,0.018948336617029327,False
ENSDARG00000094214,101.83761908235736,94.00271968045872,Z,7.834899401898639,True
ENSDARG00000094215,-13.668118986377358,-12.8864617350678,M,0.781657251309559,False
ENSDARG00000094216,41.94976790880462,41.96782520241278,M,0.018057293608165992,False
ENSDARG00000094217,125.8188624051224,125.89951572323676,M,0.08065331811435783,False
ENSDARG00000094236,89.8926957833035,89.49946288046273,Z,0.39323290284076506,False
ENSDARG00000094242,21.258220171999994,21.225590491896163,Z,0.03262968010383105,False
ENSDARG00000094243,47.596960612967536,45.13490865535171,Z,2.4620519576158273,False
ENSDARG00000094249,113.55517016173896,109.0793013688078,Z,4.475868792931152,False
ENSDARG00000094260,31.62406578847668,31.60466275418888,Z,0.019403034287801546,False
ENSDARG00000094265,-0.1689956139643023,42.51329302775387,M,42.68228864171817,True
ENSDARG00000094271,15.154009860732948,15.111449945741771,Z,0.04255991499117684,False
ENSDARG00000094272,6.985378666565466,-2.1084881283827617,Z,9.093866794948227,True
ENSDARG00000094277,17.09741474451184,32.38882978534525,M,15.29141504083341,True
ENSDARG00000094279,121.57634080200908,114.2722031604499,Z,7.30413764155918,True
ENSDARG00000094281,41.44262543605694,41.41392712482877,Z,0.02869831122817601,False
ENSDARG00000094282,-58.07503935350327,-57.98878119622028,M,0.08625815728299102,False
ENSDARG00000094286,62.52773203370246,62.44209917718767,Z,0.08563285651479191,False
ENSDARG00000094295,35.37042342029454,35.3005888794279,Z,0.06983454086664409,False
ENSDARG00000094308,129.99103088209432,129.9873277946112,Z,0.0037030874831316396,False
ENSDARG00000094309,3.451782826912189,2.54617725424865,Z,0.9056055726635392,False
ENSDARG00000094316,48.26112798828448,25.675219867727865,Z,22.585908120556613,True
ENSDARG00000094322,4.13638016032579,3.959347763406464,Z,0.17703239691932593,False
ENSDARG00000094324,112.23442814139293,112.23815108291996,M,0.0037229415270303434,False
ENSDARG00000094332,-2.31229341491507,-9.939740994586968,Z,7.627447579671898,True
ENSDARG00000094343,9.468770487227834,9.629513239180758,M,0.16074275195292387,False
ENSDARG00000094370,140.65008921566314,136.51418021482462,Z,4.135909000838524,False
ENSDARG00000094387,104.7089155029934,104.73697382631228,M,0.02805832331887359,False
ENSDARG00000094388,115.95286532079258,114.42816352681916,Z,1.5247017939734206,False
ENSDARG00000094392,111.5639628826062,77.51444896205894,Z,34.04951392054727,True
ENSDARG00000094396,70.91339091207401,70.38214875234847,Z,0.5312421597255366,False
ENSDARG00000094408,74.93956830325051,74.87833114481552,Z,0.06123715843499156,False
ENSDARG00000094410,49.10565292832817,46.66662148646609,Z,2.4390314418620775,False
ENSDARG00000094414,70.92143657795357,70.9301277505243,M,0.008691172570735262,False
ENSDARG00000094417,123.73687139832128,123.38340931328707,Z,0.3534620850342094,False
ENSDARG00000094422,88.98785405881297,89.0092179315108,M,0.02136387269783313,False
