GeneID,RMSLE,Spearman,NRMSE_range,MASE
ENSDARG00000076639,0.395280122756958,0.0196078431372549,0.28061178,0.92280203
ENSDARG00000116607,0.3705960214138031,0.5829953938157865,0.24515413,0.81362784
ENSDARG00000100875,0.5287795662879944,-0.4654282765737873,0.33521295,0.9929482
ENSDARG00000019902,1.3869919776916504,0.9069305850706295,0.3358521,0.6173925
ENSDARG00000060303,0.4937629699707031,0.756036933321774,0.22087002,0.6030016
ENSDARG00000102047,1.0935797691345215,0.915376676986584,0.24471588,0.56611615
ENSDARG00000115927,0.25675079226493835,0.681490599272001,0.060012978,0.20702483
ENSDARG00000036993,0.37469494342803955,0.011351909184726523,0.25698456,0.9920188
ENSDARG00000103391,0.5409011840820312,0.04231166150670795,0.29253674,0.94815904
ENSDARG00000010146,0.2052077353000641,0.7518656950689643,0.19140115,0.77605563
ENSDARG00000029569,0.46491914987564087,0.7973129772969845,0.18923774,0.2841524
ENSDARG00000039929,1.7519630193710327,0.8159272880509997,0.32365307,0.64504415
ENSDARG00000003219,0.8566433191299438,0.6676986584107326,0.2595982,0.78248376
ENSDARG00000037913,0.39533236622810364,-0.24871001031991744,0.25023866,0.91937983
ENSDARG00000039684,0.638508677482605,0.4220846233230134,0.28364196,0.69419134
ENSDARG00000053774,0.7963077425956726,0.8464844152200744,0.27970767,0.6736939
ENSDARG00000104015,0.36280298233032227,0.7543859649122806,0.19573277,0.55922127
ENSDARG00000098752,0.3865434527397156,0.3609108029528503,0.056495477,0.24115385
ENSDARG00000037176,0.5270268321037292,0.3353973168214654,0.24319945,0.7658176
ENSDARG00000114432,0.18466199934482574,0.9050567595459237,0.098552234,0.3814565
ENSDARG00000036499,0.37295809388160706,0.3684210526315789,0.21986273,0.80283064
ENSDARG00000016516,0.3172247111797333,0.8534571723426212,0.20106423,0.46804875
ENSDARG00000037099,0.7372317910194397,-0.2631578947368421,0.38887554,0.91588634
ENSDARG00000095459,0.16953980922698975,0.651186790505676,0.21947043,0.67198515
ENSDARG00000000151,0.7404912114143372,0.31475748194014447,0.28802243,0.7374477
ENSDARG00000116270,0.5581019520759583,0.2549019607843137,0.26356316,0.89367676
ENSDARG00000044902,0.32619529962539673,0.587203302373581,0.19092341,0.5107604
ENSDARG00000009806,0.8842868208885193,-0.6491228070175438,0.39671192,1.095518
ENSDARG00000042091,0.4563421905040741,-0.04850361197110423,0.2780616,0.96585834
ENSDARG00000035357,0.6355845332145691,0.8390092879256965,0.18307717,0.41888022
ENSDARG00000070403,0.26499855518341064,0.054695562435500514,0.22042482,0.9242188
ENSDARG00000101823,0.5908210873603821,-0.15376676986584106,0.28437126,0.8542857
ENSDARG00000002536,0.36163121461868286,0.9463364293085655,0.23812698,0.46962413
ENSDARG00000102229,0.29905807971954346,0.9380804953560371,0.15765609,0.3311429
ENSDARG00000115637,0.9031856656074524,0.4716202270381837,0.3166088,0.7803404
ENSDARG00000104458,0.8228036761283875,0.9029927760577915,0.20122868,0.4374718
ENSDARG00000033170,0.7707953453063965,0.7708978328173374,0.28060398,0.6061155
ENSDARG00000044281,0.5269882082939148,0.7234262125902993,0.31564972,0.6958663
ENSDARG00000091433,0.9974767565727234,-0.7874097007223942,0.37369302,0.90843517
ENSDARG00000055133,0.8352800011634827,-0.5232198142414861,0.40938073,1.1006212
ENSDARG00000044381,0.7309857606887817,0.17853457172342618,0.3101,0.84590495
ENSDARG00000109553,0.46113625168800354,0.9565687470813368,0.08059889,0.20012958
ENSDARG00000113548,0.31375521421432495,0.3535124419256295,0.27238044,0.8402415
ENSDARG00000010958,0.7175884246826172,0.7814299667419483,0.25235966,0.64802533
ENSDARG00000101622,0.2631589472293854,0.632610939112487,0.15926838,0.40425074
ENSDARG00000114948,0.4466056525707245,-0.03199174406604747,0.28325567,0.96201605
ENSDARG00000112459,0.6065559387207031,0.7296181630546955,0.23913018,0.47770184
ENSDARG00000052779,0.8017463088035583,0.6412014685768537,0.2347093,0.69140977
ENSDARG00000017841,0.4026576280593872,-0.3168214654282766,0.3500784,0.96455973
ENSDARG00000092045,0.19410690665245056,0.7791537667698658,0.17187896,0.46222907
ENSDARG00000100093,0.41370800137519836,0.9648417740831213,0.18772106,0.37825355
ENSDARG00000027063,0.7674313187599182,0.7729618163054695,0.24285285,0.47200644
ENSDARG00000111828,0.421183705329895,0.5599065933157568,0.21415669,0.49386793
ENSDARG00000005010,0.7615126371383667,0.7048503611971104,0.36891165,0.9310557
ENSDARG00000043962,0.5078182816505432,0.6535881098148937,0.27542642,0.76185006
ENSDARG00000078037,0.6166992783546448,0.1393188854489164,0.17423353,0.6114602
ENSDARG00000033184,0.22971846163272858,0.5276201012881685,0.09535024,0.37072515
ENSDARG00000110694,0.5728225111961365,-0.12906754776580534,0.3040778,0.6800987
ENSDARG00000113171,0.32529565691947937,0.19091847265221878,0.25728592,0.9563521
ENSDARG00000042357,0.5201924443244934,0.7337461300309597,0.21498775,0.67366993
